template_idx,NL,NL_mask,entity_list,NL_substituted,Cypher,Cypher_mask,Cypher_substituted,weight,level
2,[mask_1]의 준공년도는 언제야?,apt_name,한신서래아파트,한신서래아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’한신서래아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼익아파트,삼익아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’삼익아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,잠원대우아이빌아파트,잠원대우아이빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’잠원대우아이빌아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,우성5차아파트,우성5차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’우성5차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,르엘신반포파크애비뉴아파트,르엘신반포파크애비뉴아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’르엘신반포파크애비뉴아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배현대홈타운2차아파트,방배현대홈타운2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배현대홈타운2차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대멤피스아파트,현대멤피스아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’현대멤피스아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초네이처힐6단지아파트,서초네이처힐6단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’서초네이처힐6단지아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼호3차아파트,삼호3차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’삼호3차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,래미안서초에스티지아파트,래미안서초에스티지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’래미안서초에스티지아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼익아파트,삼익아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’삼익아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초아이파크아파트,서초아이파크아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초아이파크아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대ESA2아파트,현대ESA2아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’현대ESA2아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포래미안아이파크아파트,반포래미안아이파크아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’반포래미안아이파크아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,잠원한신그린아파트,잠원한신그린아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’잠원한신그린아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대성우아파트,현대성우아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’현대성우아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포27차아파트,신반포27차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포27차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,강남역푸르지오시티(도시형)아파트,강남역푸르지오시티(도시형)아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’강남역푸르지오시티(도시형)아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,한강아파트,한강아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’한강아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,양재우성아파트,양재우성아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’양재우성아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초한신리빙타워아파트,서초한신리빙타워아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초한신리빙타워아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배롯데캐슬아르떼아파트,방배롯데캐슬아르떼아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배롯데캐슬아르떼아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼성서초가든스위트아파트,삼성서초가든스위트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’삼성서초가든스위트아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,킴스빌리지아파트,킴스빌리지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’킴스빌리지아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대아파트,현대아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’현대아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배대우디오빌아파트,방배대우디오빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배대우디오빌아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,래미안서초유니빌아파트,래미안서초유니빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’래미안서초유니빌아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배아이파크아파트,방배아이파크아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’방배아이파크아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배대우디오빌아파트,방배대우디오빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배대우디오빌아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신화아파트,신화아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신화아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,우성5차아파트,우성5차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’우성5차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포25차아파트,신반포25차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’신반포25차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초네이처힐4단지아파트,서초네이처힐4단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’서초네이처힐4단지아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼익아파트,삼익아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’삼익아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포2차아파트,신반포2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포2차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,헤센파크힐아파트,헤센파크힐아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’헤센파크힐아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포리체아파트,반포리체아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’반포리체아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,동아아파트,동아아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’동아아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배한신트리플아파트,방배한신트리플아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배한신트리플아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,롯데캐슬갤럭시2차아파트,롯데캐슬갤럭시2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’롯데캐슬갤럭시2차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대동궁아파트,현대동궁아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’현대동궁아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포힐스테이트아파트,반포힐스테이트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’반포힐스테이트아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,킴스빌리지아파트,킴스빌리지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’킴스빌리지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배롯데캐슬아르떼아파트,방배롯데캐슬아르떼아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’방배롯데캐슬아르떼아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,동원베네스트아파트,동원베네스트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’동원베네스트아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초LH4단지아파트,서초LH4단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’서초LH4단지아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,삼성서초가든스위트아파트,삼성서초가든스위트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’삼성서초가든스위트아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,래미안서초에스티지아파트,래미안서초에스티지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’래미안서초에스티지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,한신로얄아파트,한신로얄아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’한신로얄아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배현대홈타운3차아파트,방배현대홈타운3차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배현대홈타운3차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,대우효령아파트,대우효령아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’대우효령아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포르엘아파트,반포르엘아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’반포르엘아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배한신트리플아파트,방배한신트리플아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’방배한신트리플아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배e-편한세상1차아파트,방배e-편한세상1차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배e-편한세상1차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,LH서초5단지아파트,LH서초5단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’LH서초5단지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포청구아파트,신반포청구아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포청구아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초LH4단지아파트,서초LH4단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초LH4단지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신화아파트,신화아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신화아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포19차아파트,신반포19차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’신반포19차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,엠브이아파트,엠브이아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’엠브이아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포12차아파트,신반포12차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’신반포12차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신영체르니아파트,신영체르니아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신영체르니아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초현대아파트,서초현대아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초현대아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포7차아파트,신반포7차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’신반포7차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포15차아파트,신반포15차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포15차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배현대홈타운2차아파트,방배현대홈타운2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배현대홈타운2차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,금호베스트빌아파트,금호베스트빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’금호베스트빌아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,한신타운아파트,한신타운아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’한신타운아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포9차아파트,신반포9차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’신반포9차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포센트럴자이아파트,반포센트럴자이아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’반포센트럴자이아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,아크로비스타아파트,아크로비스타아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’아크로비스타아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포4차아파트,신반포4차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포4차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,한라비발디스튜디오193(도시형)아파트,한라비발디스튜디오193(도시형)아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’한라비발디스튜디오193(도시형)아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초더샵포레아파트,서초더샵포레아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초더샵포레아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초포레스타3단지아파트,서초포레스타3단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초포레스타3단지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초한신아파트,서초한신아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초한신아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포4차아파트,신반포4차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포4차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배아트자이아파트,방배아트자이아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배아트자이아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,현대성우아파트,현대성우아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’현대성우아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포한신타워아파트,반포한신타워아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’반포한신타워아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,래미안신반포리오센트아파트,래미안신반포리오센트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’래미안신반포리오센트아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초포레스타7단지아파트,서초포레스타7단지아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초포레스타7단지아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포르엘아파트,반포르엘아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’반포르엘아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,르엘신반포아파트,르엘신반포아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’르엘신반포아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,롯데캐슬클래식아파트,롯데캐슬클래식아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’롯데캐슬클래식아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,동고아파트,동고아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’동고아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,방배e-편한세상1차아파트,방배e-편한세상1차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’방배e-편한세상1차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초한신리빙타워아파트,서초한신리빙타워아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초한신리빙타워아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,우면한라아파트,우면한라아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’우면한라아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초e-편한세상2차아파트,서초e-편한세상2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’서초e-편한세상2차아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,반포힐스테이트아파트,반포힐스테이트아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’반포힐스테이트아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,신반포20차아파트,신반포20차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’신반포20차아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,잠원대우아이빌아파트,잠원대우아이빌아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (k {name:’잠원대우아이빌아파트’}) RETURN k.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초한신리빙타워아파트,서초한신리빙타워아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초한신리빙타워아파트’}) RETURN n.completion,1,0
2,[mask_1]의 준공년도는 언제야?,apt_name,서초e-편한세상2차아파트,서초e-편한세상2차아파트의 준공년도는 언제야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].completion,apt_name,MATCH (n {name:’서초e-편한세상2차아파트’}) RETURN n.completion,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,방배한신트리플아파트,방배한신트리플아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (k {name:’방배한신트리플아파트’}) RETURN k.parking_per_house,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,한신로얄아파트,한신로얄아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (n {name:’한신로얄아파트’}) RETURN n.parking_per_house,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,방배e-편한세상3차아파트,방배e-편한세상3차아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (n {name:’방배e-편한세상3차아파트’}) RETURN n.parking_per_house,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,서초e-편한세상1차아파트,서초e-편한세상1차아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (n {name:’서초e-편한세상1차아파트’}) RETURN n.parking_per_house,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,디에이치라클라스아파트,디에이치라클라스아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (n {name:’디에이치라클라스아파트’}) RETURN n.parking_per_house,1,0
3,[mask_1]의 가구당 주차대수는 몇 대야?,apt_name,임광3차아파트,임광3차아파트의 가구당 주차대수는 몇 대야?,MATCH ([alpha] {name:’[mask_1]’}) RETURN [alpha].parking_per_house,apt_name,MATCH (n {name:’임광3차아파트’}) RETURN n.parking_per_house,1,0
